Node4,Node5,s1,1589496304.4614232,0,0,Node4,Node5,s2,1589496304.4721081,1,0,Node5,Node4,s3,1589496304.509255,0,0,Node5,Node4,s4,1589496304.511904,1,0
Node5,Node6,s1,1589496304.612331,0,0,Node5,Node6,s2,1589496304.62603,1,0,Node6,Node5,s3,1589496304.656354,0,0,Node6,Node5,s4,1589496304.6590981,1,0
Node6,Node7,s1,1589496304.7503,0,0,Node6,Node7,s2,1589496304.78529,1,0,Node7,Node6,s3,1589496304.831809,0,0,Node7,Node6,s4,1589496304.834371,1,0
Node0,Node1,s1,1589496307.66575,0,0,Node0,Node1,s2,1589496307.6769788,1,0,Node1,Node0,s3,1589496307.742086,0,0,Node1,Node0,s4,1589496307.745047,1,0
Node1,Node2,s1,1589496307.873761,0,0,Node1,Node2,s2,1589496307.8996968,1,0,Node2,Node1,s3,1589496307.9299111,0,0,Node2,Node1,s4,1589496307.932684,1,0
Node2,Node3,s1,1589496308.063521,0,0,Node2,Node3,s2,1589496308.076715,1,0,Node3,Node2,s3,1589496308.069592,0,0,Node3,Node2,s4,1589496308.1745899,1,0
Node3,Node4,s1,1589496308.317031,0,0,Node3,Node4,s2,1589496308.332553,1,0,Node4,Node3,s3,1589496308.3485482,0,0,Node4,Node3,s4,1589496308.351653,1,0
Node4,Node5,s1,1589496308.481953,0,0,Node4,Node5,s2,1589496308.496788,1,0,Node5,Node4,s3,1589496308.523461,0,0,Node5,Node4,s4,1589496308.526219,1,0
Node5,Node6,s1,1589496308.682507,0,0,Node5,Node6,s2,1589496308.7017589,1,0,Node6,Node5,s3,1589496308.726597,0,0,Node6,Node5,s4,1589496308.729641,1,0
Node6,Node7,s1,1589496308.874632,0,0,Node6,Node7,s2,1589496308.891428,1,0,Node7,Node6,s3,1589496308.9376671,0,0,Node7,Node6,s4,1589496308.941142,1,0
Node0,Node1,s1,1589498511.0892642,0,0,Node0,Node1,s2,1589498511.094808,1,0,Node1,Node0,s3,1589498511.17417,0,0,Node1,Node0,s4,1589498511.175672,1,0
Node1,Node2,s1,1589498511.20961,0,0,Node1,Node2,s2,1589498511.212963,1,0,Node2,Node1,s3,1589498511.284075,0,0,Node2,Node1,s4,1589498511.2859242,1,0
Node2,Node3,s1,1589498511.324041,0,0,Node2,Node3,s2,1589498511.32748,1,0,Node3,Node2,s3,1589498511.332463,0,0,Node3,Node2,s4,1589498511.333334,1,0
Node3,Node4,s1,1589498511.364674,0,0,Node3,Node4,s2,1589498511.368333,1,0,Node4,Node3,s3,1589498511.4089768,0,0,Node4,Node3,s4,1589498511.4104462,1,0
Node4,Node5,s1,1589498511.465112,0,0,Node4,Node5,s2,1589498511.468579,1,0,Node5,Node4,s3,1589498511.4695108,0,0,Node5,Node4,s4,1589498511.470762,1,0
Node5,Node6,s1,1589498511.509701,0,0,Node5,Node6,s2,1589498511.512841,1,0,Node6,Node5,s3,1589498511.608137,0,0,Node6,Node5,s4,1589498511.6096058,1,0
Node6,Node7,s1,1589498511.643036,0,0,Node6,Node7,s2,1589498511.6462631,1,0,Node7,Node6,s3,1589498511.7143948,0,0,Node7,Node6,s4,1589498511.71592,1,0
Node0,Node1,s1,1589498515.921163,0,0,Node0,Node1,s2,1589498515.926173,0,1,Node1,Node0,s3,1589498516.0194392,0,0,Node1,Node0,s4,1589498516.0209322,0,1
Node1,Node2,s1,1589498516.070623,0,0,Node1,Node2,s2,1589498516.074004,0,1,Node2,Node1,s3,1589498516.160245,0,0,Node2,Node1,s4,1589498516.1610749,0,1
Node2,Node3,s1,1589498516.1896122,0,0,Node2,Node3,s2,1589498516.193867,0,1,Node3,Node2,s3,1589498516.251101,0,0,Node3,Node2,s4,1589498516.252816,0,1
Node3,Node4,s1,1589498516.294007,0,0,Node3,Node4,s2,1589498516.298387,0,1,Node4,Node3,s3,1589498516.3758771,0,0,Node4,Node3,s4,1589498516.377527,0,1
Node4,Node5,s1,1589498516.414143,0,0,Node4,Node5,s2,1589498516.417514,0,1,Node5,Node4,s3,1589498516.452817,0,0,Node5,Node4,s4,1589498516.4542751,0,1
