# vote err,% vote err,transmission delay epr,transmission delay voting
0,0.0,0.10162806510925293,0.09429407119750977
0,0.0,0.09749913215637207,0.09313178062438965
2,1.0,0.10137391090393066,0.09261107444763184
0,0.0,0.0022649765014648438,0.09065103530883789
0,0.0,0.0975642204284668,0.09274911880493164
0,0.0,0.0971682071685791,0.1038970947265625
0,0.0,0.09803295135498047,0.09424805641174316
0,0.0,0.09923982620239258,0.09356188774108887
0,0.0,0.10180497169494629,0.08798098564147949
0,0.0,0.09687614440917969,0.09954190254211426
0,0.0,0.0024890899658203125,0.09918689727783203
0,0.0,0.09664607048034668,0.09520483016967773
2,1.0,0.10019373893737793,0.10073518753051758
0,0.0,0.09929275512695312,0.10436296463012695
0,0.0,0.09758496284484863,0.09931373596191406
0,0.0,0.10314488410949707,0.09226608276367188
0,0.0,0.09690976142883301,0.09543609619140625
1,0.5,0.10188627243041992,0.0898141860961914
0,0.0,0.09901595115661621,0.09722375869750977
0,0.0,0.10099601745605469,0.09991097450256348
0,0.0,0.09870219230651855,0.09110784530639648
1,0.5,0.10498285293579102,0.09468197822570801
0,0.0,0.10371685028076172,0.09469389915466309
0,0.0,0.09755396842956543,0.10153675079345703
0,0.0,0.10181188583374023,0.09293603897094727
0,0.0,0.09922289848327637,0.09751605987548828
0,0.0,0.09827399253845215,0.09873008728027344
0,0.0,0.1025242805480957,0.0933828353881836
1,0.5,0.09847617149353027,0.09684300422668457
1,0.5,0.09818196296691895,0.09451007843017578
0,0.0,0.0977180004119873,0.09486913681030273
0,0.0,0.003741025924682617,0.09642910957336426
0,0.0,0.09863400459289551,0.09401798248291016
0,0.0,0.1012568473815918,0.09945178031921387
0,0.0,0.1004791259765625,0.09014391899108887
0,0.0,0.10297989845275879,0.09256601333618164
0,0.0,0.09987807273864746,0.09253287315368652
0,0.0,0.0994408130645752,0.09744620323181152
0,0.0,0.0007040500640869141,0.09545326232910156
0,0.0,0.09924793243408203,0.0945730209350586
0,0.0,0.10196828842163086,0.09035897254943848
0,0.0,0.10187888145446777,0.09306216239929199
0,0.0,0.09938597679138184,0.09079194068908691
0,0.0,0.10038900375366211,0.0991370677947998
0,0.0,0.10095906257629395,0.09108805656433105
0,0.0,0.09486794471740723,0.003959178924560547
0,0.0,0.10170197486877441,0.09267807006835938
0,0.0,0.09661293029785156,0.001310110092163086
0,0.0,0.1000819206237793,0.09757518768310547
0,0.0,0.09656596183776855,0.09563112258911133
1,0.5,0.0988612174987793,0.0933680534362793
0,0.0,0.09979009628295898,0.09844207763671875
0,0.0,0.1025841236114502,0.10059905052185059
1,0.5,0.09222197532653809,0.09573984146118164
0,0.0,0.09549522399902344,0.09274482727050781
0,0.0,0.10194897651672363,0.09073472023010254
2,1.0,0.0950009822845459,0.0973367691040039
1,0.5,0.0014488697052001953,0.10189700126647949
0,0.0,0.10338878631591797,0.08201885223388672
0,0.0,0.08844113349914551,0.005635976791381836
0,0.0,0.10163712501525879,0.09585404396057129
1,0.5,0.0970909595489502,0.10490894317626953
0,0.0,0.09744977951049805,0.002657175064086914
0,0.0,0.09225082397460938,0.003511190414428711
0,0.0,0.10077095031738281,0.09535908699035645
1,0.5,0.10303997993469238,0.09137988090515137
0,0.0,0.09761381149291992,0.09641504287719727
0,0.0,0.09866809844970703,0.10077309608459473
1,0.5,0.1037452220916748,0.09301209449768066
0,0.0,0.09364485740661621,0.0004448890686035156
0,0.0,0.09683895111083984,0.0014886856079101562
0,0.0,0.09830808639526367,0.09062004089355469
0,0.0,0.09679603576660156,0.002012968063354492
0,0.0,0.09891891479492188,0.10029792785644531
0,0.0,0.10422015190124512,0.09131503105163574
0,0.0,0.10253691673278809,0.09408903121948242
0,0.0,0.09873318672180176,0.09794998168945312
0,0.0,0.1036369800567627,0.08642411231994629
0,0.0,0.10236215591430664,0.09427690505981445
0,0.0,0.10141301155090332,0.09740209579467773
0,0.0,0.10012006759643555,0.09359073638916016
0,0.0,0.0977180004119873,0.0986170768737793
0,0.0,0.09677386283874512,0.10302996635437012
0,0.0,0.09569478034973145,0.1015167236328125
0,0.0,0.09412193298339844,0.09804201126098633
0,0.0,0.09705185890197754,0.09411215782165527
0,0.0,0.10134100914001465,0.10181093215942383
0,0.0,0.09673285484313965,0.09525704383850098
0,0.0,0.09451079368591309,0.0053136348724365234
0,0.0,0.10300779342651367,0.09355902671813965
0,0.0,0.10007810592651367,0.09094476699829102
0,0.0,0.09693288803100586,0.09794306755065918
1,0.5,0.09679579734802246,0.09690093994140625
0,0.0,0.09891033172607422,0.1022179126739502
1,0.5,0.0964198112487793,0.09793305397033691
0,0.0,0.0952298641204834,0.09992694854736328
0,0.0,0.09955477714538574,0.09340381622314453
0,0.0,0.09604692459106445,0.0008769035339355469
0,0.0,0.09523606300354004,0.001603841781616211
0,0.0,0.09637093544006348,9.393692016601562e-05
1,0.5,0.09883522987365723,0.09090089797973633
1,0.5,0.0983278751373291,0.10141205787658691
1,0.5,0.08930492401123047,5.0067901611328125e-06
0,0.0,0.09684109687805176,0.0942990779876709
0,0.0,0.09676885604858398,0.0031571388244628906
0,0.0,0.09904098510742188,0.09413504600524902
0,0.0,0.09866595268249512,0.10112500190734863
0,0.0,0.09659481048583984,0.09652996063232422
0,0.0,0.09532594680786133,0.09285831451416016
0,0.0,0.10531878471374512,0.09211874008178711
0,0.0,0.10171294212341309,0.09485316276550293
0,0.0,0.09905290603637695,0.09756302833557129
0,0.0,0.1000068187713623,0.09335494041442871
0,0.0,0.09715080261230469,0.09465909004211426
0,0.0,0.09267497062683105,0.1000208854675293
0,0.0,0.1001441478729248,0.09175777435302734
1,0.5,0.10576200485229492,0.08939385414123535
1,0.5,0.10146903991699219,0.1012277603149414
0,0.0,0.09723019599914551,0.09823203086853027
1,0.5,0.10068607330322266,0.08927392959594727
0,0.0,0.09299993515014648,0.09767007827758789
0,0.0,0.09544801712036133,0.09467697143554688
0,0.0,0.10117697715759277,0.09560108184814453
0,0.0,0.10031318664550781,0.10149979591369629
0,0.0,0.10108089447021484,0.09314584732055664
0,0.0,0.10482287406921387,0.09259510040283203
0,0.0,0.09985089302062988,0.09531188011169434
0,0.0,0.09659385681152344,0.09959816932678223
0,0.0,0.10212564468383789,0.09665417671203613
0,0.0,0.09897112846374512,0.0961599349975586
1,0.5,0.1009218692779541,0.10434198379516602
0,0.0,0.10133886337280273,0.09448122978210449
0,0.0,0.09453511238098145,0.10081887245178223
0,0.0,0.09669303894042969,0.09591388702392578
0,0.0,0.09286785125732422,0.09884405136108398
0,0.0,0.09720396995544434,0.0989220142364502
0,0.0,0.1040198802947998,0.09413909912109375
0,0.0,0.09970521926879883,0.09229278564453125
0,0.0,0.0004189014434814453,0.09711384773254395
0,0.0,0.09850192070007324,0.09410619735717773
2,1.0,0.10311007499694824,0.09720683097839355
0,0.0,0.09115815162658691,0.004600048065185547
1,0.5,0.10090804100036621,0.0997779369354248
0,0.0,0.10138916969299316,0.09185314178466797
0,0.0,0.1029510498046875,0.08532595634460449
1,0.5,0.09830784797668457,0.09071993827819824
0,0.0,0.10299921035766602,0.0820932388305664
0,0.0,0.1001589298248291,0.10032105445861816
0,0.0,0.0986640453338623,0.10177993774414062
0,0.0,0.0957939624786377,0.0012271404266357422
0,0.0,0.09964227676391602,0.08934187889099121
0,0.0,0.10070300102233887,0.09661602973937988
0,0.0,0.10370922088623047,0.09315800666809082
0,0.0,0.09664106369018555,0.09262895584106445
0,0.0,0.09512186050415039,0.00011897087097167969
0,0.0,0.10105395317077637,0.09706902503967285
0,0.0,0.0013599395751953125,0.10132503509521484
1,0.5,0.10143494606018066,0.08881902694702148
0,0.0,0.09673094749450684,0.09568095207214355
0,0.0,0.0994420051574707,0.1005549430847168
1,0.5,0.08089208602905273,0.018192768096923828
0,0.0,0.09943389892578125,0.09671187400817871
2,1.0,0.098114013671875,0.10244297981262207
0,0.0,0.09836697578430176,0.09403300285339355
0,0.0,0.09253191947937012,0.004834175109863281
0,0.0,0.10065579414367676,0.09858107566833496
0,0.0,0.09804105758666992,0.09396100044250488
0,0.0,0.0994729995727539,0.0930931568145752
0,0.0,0.09769105911254883,0.09911870956420898
0,0.0,0.0954430103302002,0.0944521427154541
1,0.5,0.09699583053588867,0.09127306938171387
0,0.0,0.09961318969726562,0.09529399871826172
0,0.0,0.00479888916015625,0.08923006057739258
0,0.0,0.09346628189086914,0.09940004348754883
0,0.0,0.1006920337677002,0.09452199935913086
0,0.0,0.1010439395904541,0.08985304832458496
0,0.0,0.10040402412414551,0.08974385261535645
2,1.0,0.10315394401550293,0.08974003791809082
1,0.5,0.10158491134643555,0.09322619438171387
1,0.5,0.10209012031555176,0.09743809700012207
0,0.0,0.10139989852905273,0.09584522247314453
0,0.0,0.10254812240600586,0.09400200843811035
0,0.0,0.09547114372253418,0.09778785705566406
0,0.0,0.10205197334289551,0.09663271903991699
0,0.0,0.09943914413452148,0.09417390823364258
0,0.0,0.1023101806640625,0.09053802490234375
0,0.0,0.10158514976501465,0.09819316864013672
0,0.0,0.09845113754272461,0.09907698631286621
0,0.0,0.10276579856872559,0.08992600440979004
2,1.0,0.09779191017150879,0.09763097763061523
0,0.0,0.0997610092163086,0.10093092918395996
0,0.0,0.10075497627258301,0.09794378280639648
0,0.0,0.09784817695617676,0.09184098243713379
1,0.5,0.09798288345336914,0.09640026092529297
2,1.0,0.09873008728027344,0.0975809097290039
0,0.0,0.09580421447753906,0.10123014450073242
0,0.0,0.10315704345703125,0.09099602699279785
0,0.0,0.10361599922180176,0.09331083297729492
2,1.0,0.09993910789489746,0.09075188636779785
2,1.0,0.09589195251464844,0.0982811450958252
0,0.0,0.09018802642822266,0.0013628005981445312
0,0.0,0.09514713287353516,0.10055017471313477
0,0.0,0.09609389305114746,0.09679698944091797
0,0.0,0.09255218505859375,0.0051691532135009766
2,1.0,0.0973362922668457,0.09821796417236328
1,0.5,0.09855389595031738,0.0950460433959961
0,0.0,0.10148024559020996,0.09096097946166992
0,0.0,0.1021268367767334,0.09556293487548828
1,0.5,0.09434127807617188,0.0010099411010742188
1,0.5,0.10283207893371582,0.09114193916320801
1,0.5,0.1005258560180664,0.09868907928466797
1,0.5,0.10134601593017578,0.09753799438476562
2,1.0,0.09823799133300781,0.09838604927062988
0,0.0,0.10145878791809082,0.09736299514770508
0,0.0,0.09824275970458984,0.0994267463684082
0,0.0,0.1009511947631836,0.09447383880615234
0,0.0,0.09785223007202148,0.09506678581237793
0,0.0,0.10180211067199707,0.09880495071411133
1,0.5,0.09825277328491211,0.09952402114868164
0,0.0,0.1025841236114502,0.09047484397888184
0,0.0,0.09638690948486328,0.09597396850585938
0,0.0,0.10246396064758301,0.09037470817565918
0,0.0,0.10086202621459961,0.092864990234375
0,0.0,0.09931707382202148,0.09362006187438965
0,0.0,0.00020122528076171875,0.09482598304748535
0,0.0,0.09900522232055664,0.09157395362854004
0,0.0,0.10055398941040039,0.09273004531860352
1,0.5,0.09630489349365234,0.10039019584655762
0,0.0,0.0954740047454834,0.09600615501403809
0,0.0,0.1025080680847168,0.09550595283508301
1,0.5,0.1005241870880127,0.08959698677062988
0,0.0,0.09688115119934082,0.10203075408935547
0,0.0,0.09649181365966797,0.11126327514648438
0,0.0,0.10415315628051758,0.0994417667388916
0,0.0,0.09648323059082031,0.09937310218811035
1,0.5,0.09521198272705078,0.1008460521697998
0,0.0,0.09476971626281738,0.09738588333129883
0,0.0,0.09716510772705078,0.1016838550567627
0,0.0,0.09594416618347168,0.09971809387207031
0,0.0,0.006218910217285156,0.09190869331359863
0,0.0,0.1013498306274414,0.09667110443115234
0,0.0,0.10182380676269531,0.09578084945678711
0,0.0,0.09893298149108887,0.09128093719482422
1,0.5,0.10059499740600586,0.09412002563476562
0,0.0,0.10334515571594238,0.08994102478027344
0,0.0,0.09585976600646973,0.10309195518493652
0,0.0,0.1002340316772461,0.09473681449890137
0,0.0,0.10457706451416016,0.08863210678100586
1,0.5,0.10032415390014648,0.09356379508972168
0,0.0,0.09911298751831055,0.09429097175598145
0,0.0,0.009804964065551758,0.08844995498657227
0,0.0,0.09668803215026855,0.10045194625854492
0,0.0,0.0919041633605957,0.00035500526428222656
0,0.0,0.10097098350524902,0.09067988395690918
1,0.5,0.10064196586608887,0.09756112098693848
2,1.0,0.10218429565429688,0.08794379234313965
0,0.0,0.0014998912811279297,0.10259675979614258
0,0.0,0.1038808822631836,0.09154891967773438
0,0.0,0.09573125839233398,0.0986173152923584
0,0.0,0.09922409057617188,0.08929920196533203
0,0.0,0.09945201873779297,0.0972440242767334
0,0.0,0.09631490707397461,0.10499811172485352
0,0.0,0.10171699523925781,0.09268021583557129
0,0.0,0.09624791145324707,0.10229921340942383
0,0.0,0.09809017181396484,0.09037208557128906
0,0.0,0.09774112701416016,0.10533380508422852
0,0.0,0.10181403160095215,0.09605979919433594
0,0.0,0.10096311569213867,0.09893012046813965
0,0.0,0.0967259407043457,0.0922088623046875
0,0.0,0.09811782836914062,0.09156203269958496
0,0.0,0.09700822830200195,0.10418581962585449
1,0.5,0.10558319091796875,0.09029603004455566
0,0.0,0.09432506561279297,0.005393028259277344
1,0.5,0.09840917587280273,0.10316610336303711
0,0.0,0.1012258529663086,0.09853005409240723
0,0.0,0.09668707847595215,0.10039091110229492
0,0.0,0.09679269790649414,0.09180974960327148
0,0.0,0.1020958423614502,0.09006905555725098
0,0.0,0.10185503959655762,0.08694887161254883
0,0.0,0.09508204460144043,0.0038259029388427734
0,0.0,0.10168910026550293,0.0894479751586914
0,0.0,0.10109281539916992,0.09516215324401855
0,0.0,0.10028910636901855,0.10057401657104492
0,0.0,0.09868884086608887,0.09327006340026855
0,0.0,0.09782695770263672,0.0957179069519043
0,0.0,0.10428214073181152,0.09182286262512207
0,0.0,0.09530925750732422,0.10032892227172852
0,0.0,0.09706807136535645,0.0946648120880127
0,0.0,0.09780192375183105,0.0959327220916748
0,0.0,0.09939098358154297,0.09727215766906738
0,0.0,0.10170221328735352,0.09447073936462402
0,0.0,0.09662103652954102,0.09644126892089844
0,0.0,0.10139203071594238,0.09691286087036133
1,0.5,0.10070013999938965,0.09777474403381348
0,0.0,0.10159015655517578,0.09495210647583008
0,0.0,0.10576009750366211,0.09081387519836426
0,0.0,0.0958869457244873,0.09898233413696289
0,0.0,0.09745502471923828,0.10301709175109863
0,0.0,0.10026907920837402,0.09579086303710938
0,0.0,0.10207200050354004,0.09235191345214844
1,0.5,0.10192203521728516,0.10190200805664062
0,0.0,0.09741902351379395,0.09200596809387207
0,0.0,0.09243917465209961,0.005515098571777344
0,0.0,0.09913396835327148,0.09718203544616699
0,0.0,0.10277795791625977,0.09152483940124512
0,0.0,0.09542608261108398,0.10323810577392578
0,0.0,0.0979459285736084,0.09774518013000488
0,0.0,0.09903693199157715,0.09408402442932129
0,0.0,0.09765195846557617,0.0993659496307373
0,0.0,0.10033202171325684,0.09251904487609863
0,0.0,0.10137820243835449,0.09729671478271484
0,0.0,0.10087990760803223,0.09279012680053711
0,0.0,0.10233092308044434,0.09479212760925293
0,0.0,0.09713578224182129,0.09213995933532715
0,0.0,0.09403586387634277,0.09781885147094727
2,1.0,0.10100769996643066,0.0975799560546875
1,0.5,0.10074687004089355,0.09677600860595703
0,0.0,0.10012102127075195,0.09711694717407227
1,0.5,0.09642791748046875,0.09496712684631348
0,0.0,0.09902381896972656,0.09521222114562988
0,0.0,0.09398984909057617,0.1018822193145752
2,1.0,0.09471893310546875,0.09846305847167969
1,0.5,0.10165882110595703,0.09199309349060059
0,0.0,0.09765219688415527,0.09298110008239746
1,0.5,0.10176873207092285,0.09600496292114258
1,0.5,0.09900975227355957,0.09393811225891113
0,0.0,0.09659504890441895,0.09562397003173828
0,0.0,0.1020040512084961,0.08864879608154297
1,0.5,0.09595322608947754,0.09352803230285645
0,0.0,0.09260392189025879,0.006676912307739258
1,0.5,0.09687399864196777,0.09710216522216797
0,0.0,0.09456682205200195,0.10252094268798828
0,0.0,0.09657812118530273,0.10288119316101074
0,0.0,0.10403990745544434,0.08620977401733398
0,0.0,0.09953999519348145,0.09796977043151855
0,0.0,0.0009031295776367188,0.09762692451477051
2,1.0,0.10402679443359375,0.09158706665039062
0,0.0,0.10389208793640137,0.09760499000549316
0,0.0,0.09389591217041016,0.09890174865722656
0,0.0,0.08947086334228516,0.005522966384887695
0,0.0,0.10179495811462402,0.0960853099822998
1,0.5,0.09813189506530762,0.09867000579833984
0,0.0,0.0008907318115234375,0.09427404403686523
0,0.0,0.10172295570373535,0.09675383567810059
0,0.0,0.08787989616394043,0.011853218078613281
0,0.0,0.09921622276306152,0.104949951171875
2,1.0,0.09889507293701172,0.09136295318603516
0,0.0,0.10330581665039062,0.08985114097595215
0,0.0,0.09923100471496582,0.09076309204101562
1,0.5,0.10140228271484375,0.09960103034973145
0,0.0,0.09422421455383301,0.094635009765625
1,0.5,0.09663581848144531,0.1006321907043457
0,0.0,0.09677386283874512,0.09540987014770508
0,0.0,0.0008540153503417969,0.0955660343170166
0,0.0,0.09411406517028809,0.0005388259887695312
0,0.0,0.005016803741455078,0.08888602256774902
1,0.5,0.09681987762451172,0.09606289863586426
0,0.0,0.09572410583496094,0.09474396705627441
0,0.0,0.09715723991394043,0.0905909538269043
0,0.0,0.10167193412780762,0.09971809387207031
0,0.0,0.10035896301269531,0.10254693031311035
0,0.0,0.0937049388885498,0.0999748706817627
0,0.0,0.10168981552124023,0.08779287338256836
0,0.0,0.10193300247192383,0.10192203521728516
1,0.5,0.10072493553161621,0.0941469669342041
0,0.0,0.10287690162658691,0.0874490737915039
0,0.0,0.10158300399780273,0.09044408798217773
0,0.0,0.096588134765625,0.09485507011413574
0,0.0,0.10276985168457031,0.09182620048522949
0,0.0,0.002771139144897461,0.09412765502929688
0,0.0,0.1035919189453125,0.09298086166381836
0,0.0,0.09623384475708008,0.10099983215332031
0,0.0,0.09705805778503418,0.0973057746887207
1,0.5,0.09553098678588867,0.0990762710571289
0,0.0,0.10074496269226074,0.09390783309936523
0,0.0,0.10248875617980957,0.09297895431518555
0,0.0,0.09923815727233887,0.09361481666564941
0,0.0,0.09853625297546387,0.10033893585205078
0,0.0,0.09890890121459961,0.09775066375732422
0,0.0,0.0004019737243652344,0.09546113014221191
0,0.0,0.09169507026672363,0.005944728851318359
0,0.0,0.000720977783203125,0.10211586952209473
0,0.0,0.09807395935058594,0.09434986114501953
0,0.0,0.09809613227844238,0.09143686294555664
0,0.0,0.09859204292297363,0.09599781036376953
0,0.0,0.09808611869812012,0.09442615509033203
0,0.0,0.10167312622070312,0.09370207786560059
1,0.5,0.10139107704162598,0.09204721450805664
2,1.0,0.09690713882446289,0.09128499031066895
0,0.0,0.09869694709777832,0.09372496604919434
0,0.0,0.1000678539276123,0.09745001792907715
0,0.0,0.10275101661682129,0.09218502044677734
1,0.5,0.0980532169342041,0.09360814094543457
0,0.0,0.09705400466918945,0.09187006950378418
1,0.5,0.10192203521728516,0.1003713607788086
1,0.5,0.09686398506164551,0.10149216651916504
1,0.5,0.09930014610290527,0.09786605834960938
0,0.0,0.0007359981536865234,0.09592723846435547
1,0.5,0.10014796257019043,0.09540009498596191
0,0.0,0.0966649055480957,0.10302972793579102
0,0.0,0.09698486328125,0.1009531021118164
0,0.0,0.10594415664672852,0.09859490394592285
0,0.0,0.0958249568939209,0.10340380668640137
0,0.0,0.10594630241394043,0.08811211585998535
0,0.0,0.10002493858337402,0.10182714462280273
1,0.5,0.09084796905517578,0.001444101333618164
0,0.0,0.10174894332885742,0.09302091598510742
0,0.0,0.10288286209106445,0.09468293190002441
0,0.0,0.10070514678955078,0.10127902030944824
0,0.0,0.10129308700561523,0.09532976150512695
0,0.0,0.10391807556152344,0.08612871170043945
0,0.0,0.09607791900634766,0.09431719779968262
0,0.0,0.10253596305847168,0.08678126335144043
2,1.0,0.09859609603881836,0.09717607498168945
1,0.5,0.09746503829956055,0.10099005699157715
0,0.0,0.09988284111022949,0.09490418434143066
1,0.5,0.10155701637268066,0.0963907241821289
0,0.0,0.10113406181335449,0.08960676193237305
0,0.0,0.09953784942626953,0.09838104248046875
0,0.0,0.09619617462158203,0.09519815444946289
0,0.0,0.0028090476989746094,0.09028387069702148
0,0.0,0.09291219711303711,0.00030803680419921875
0,0.0,0.10088276863098145,0.09539389610290527
0,0.0,0.09832000732421875,0.09912490844726562
0,0.0,0.0915520191192627,0.09978079795837402
0,0.0,0.08957695960998535,0.0013082027435302734
1,0.5,0.0975947380065918,0.0935978889465332
0,0.0,0.10217118263244629,0.09543013572692871
1,0.5,0.09692597389221191,0.09626913070678711
0,0.0,0.10667705535888672,0.0938410758972168
0,0.0,0.09977126121520996,0.09009599685668945
1,0.5,0.09979391098022461,0.09036397933959961
0,0.0,0.10003805160522461,0.09498786926269531
0,0.0,0.09338212013244629,0.00519108772277832
0,0.0,0.10180807113647461,0.09397625923156738
0,0.0,0.09700417518615723,0.09476494789123535
0,0.0,0.09547805786132812,0.09802007675170898
0,0.0,0.09368586540222168,0.10424494743347168
0,0.0,0.10150980949401855,0.09496498107910156
0,0.0,0.09818100929260254,0.0994102954864502
0,0.0,0.10103797912597656,0.10072588920593262
0,0.0,0.0922403335571289,0.00018215179443359375
1,0.5,0.1018381118774414,0.09189891815185547
0,0.0,0.09437203407287598,0.0008251667022705078
0,0.0,0.10111331939697266,0.09735488891601562
0,0.0,0.09383487701416016,0.001245260238647461
0,0.0,0.09633088111877441,0.0011990070343017578
